struct_id	drug_name	SMILES	InChI	InChIKey	ID	CAS_RN	is_in_drugcentral	is_in_jdti	is_in_hcq	is_in_nhc	is_in_cam	is_in_drugs	node_type	metadata
2405	rosiglitazone	CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1	InChI=1S/C18H19N3O3S/c1-21(16-4-2-3-9-19-16)10-11-24-14-7-5-13(6-8-14)12-15-17(22)20-18(23)25-15/h2-9,15H,10-12H2,1H3,(H,20,22,23)	YASAKCUCGLMORW-UHFFFAOYSA-N	2405.0	122320-73-4	True	False	False	False	False	True	Compound	
2422	saquinavir	CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(N)=O)NC(=O)C1=NC2=CC=CC=C2C=C1	InChI=1S/C38H50N6O5/c1-38(2,3)43-37(49)32-20-26-14-7-8-15-27(26)22-44(32)23-33(45)30(19-24-11-5-4-6-12-24)41-36(48)31(21-34(39)46)42-35(47)29-18-17-25-13-9-10-16-28(25)40-29/h4-6,9-13,16-18,26-27,30-33,45H,7-8,14-15,19-23H2,1-3H3,(H2,39,46)(H,41,48)(H,42,47)(H,43,49)/t26-,27+,30-,31-,32-,33+/m0/s1	QWAXKHKRTORLEM-UGJKXSETSA-N	2422.0	127779-20-8	True	False	False	False	False	True	Compound	
2424	scopolamine	CN1[C@H]2C[C@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1	InChI=1S/C17H21NO4/c1-18-13-7-11(8-14(18)16-15(13)22-16)21-17(20)12(9-19)10-5-3-2-4-6-10/h2-6,11-16,19H,7-9H2,1H3/t11-,12-,13+,14-,15+,16-/m1/s1	STECJAGHUSJQJN-VJQRDGCPSA-N	2424.0	51-34-3	True	False	False	False	False	True	Compound	
2436	sertraline	CN[C@H]1CC[C@@H](C2=CC(Cl)=C(Cl)C=C2)C2=CC=CC=C12	InChI=1S/C17H17Cl2N/c1-20-17-9-7-12(13-4-2-3-5-14(13)17)11-6-8-15(18)16(19)10-11/h2-6,8,10,12,17,20H,7,9H2,1H3/t12-,17-/m0/s1	VGKDLMBJGBXTGI-SJCJKPOMSA-N	2436.0	79617-96-2	True	False	False	False	False	True	Compound	
2441	sildenafil	CCCC1=NN(C)C2=C1N=C(NC2=O)C1=CC(=CC=C1OCC)S(=O)(=O)N1CCN(C)CC1	InChI=1S/C22H30N6O4S/c1-5-7-17-19-20(27(4)25-17)22(29)24-21(23-19)16-14-15(8-9-18(16)32-6-2)33(30,31)28-12-10-26(3)11-13-28/h8-9,14H,5-7,10-13H2,1-4H3,(H,23,24,29)	BNRNXUUZRGQAQC-UHFFFAOYSA-N	2441.0	139755-83-2	True	False	False	False	False	True	Compound	
2446	sirolimus	CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@H]1O	InChI=1S/C51H79NO13/c1-30-16-12-11-13-17-31(2)42(61-8)28-38-21-19-36(7)51(60,65-38)48(57)49(58)52-23-15-14-18-39(52)50(59)64-43(33(4)26-37-20-22-40(53)44(27-37)62-9)29-41(54)32(3)25-35(6)46(56)47(63-10)45(55)34(5)24-30/h11-13,16-17,25,30,32-34,36-40,42-44,46-47,53,56,60H,14-15,18-24,26-29H2,1-10H3/b13-11+,16-12+,31-17+,35-25+/t30-,32-,33-,34-,36-,37+,38+,39+,40-,42+,43+,44-,46-,47+,51-/m1/s1	QFJCIRLUMZQUOT-HPLJOQBZSA-N	2446.0	53123-88-9	True	False	False	False	False	True	Compound	
2448	sitagliptin	N[C@@H](CC(=O)N1CCN2C(C1)=NN=C2C(F)(F)F)CC1=C(F)C=C(F)C(F)=C1	InChI=1S/C16H15F6N5O/c17-10-6-12(19)11(18)4-8(10)3-9(23)5-14(28)26-1-2-27-13(7-26)24-25-15(27)16(20,21)22/h4,6,9H,1-3,5,7,23H2/t9-/m1/s1	MFFMDFFZMYYVKS-SECBINFHSA-N	2448.0	486460-32-6	True	False	False	False	False	True	Compound	
2451	sitosterol	CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C	InChI=1S/C29H50O/c1-7-21(19(2)3)9-8-20(4)25-12-13-26-24-11-10-22-18-23(30)14-16-28(22,5)27(24)15-17-29(25,26)6/h10,19-21,23-27,30H,7-9,11-18H2,1-6H3/t20-,21-,23+,24+,25-,26+,27+,28+,29-/m1/s1	KZJWDPNRJALLNS-VJSFXXLFSA-N	2451.0	83-46-5	True	False	False	False	False	True	Compound	
2457	solifenacin	O=C(O[C@H]1CN2CCC1CC2)N1CCC2=CC=CC=C2[C@@H]1C1=CC=CC=C1	InChI=1S/C23H26N2O2/c26-23(27-21-16-24-13-10-18(21)11-14-24)25-15-12-17-6-4-5-9-20(17)22(25)19-7-2-1-3-8-19/h1-9,18,21-22H,10-16H2/t21-,22-/m0/s1	FBOUYBDGKBSUES-VXKWHMMOSA-N	2457.0	242478-37-1	True	False	False	False	False	True	Compound	
2459	sorafenib	CNC(=O)C1=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=CC=N1	InChI=1S/C21H16ClF3N4O3/c1-26-19(30)18-11-15(8-9-27-18)32-14-5-2-12(3-6-14)28-20(31)29-13-4-7-17(22)16(10-13)21(23,24)25/h2-11H,1H3,(H,26,30)(H2,28,29,31)	MLDQJTXFUGDVEO-UHFFFAOYSA-N	2459.0	284461-73-0	True	False	False	False	False	True	Compound	
2470	spiperone	FC1=CC=C(C=C1)C(=O)CCCN1CCC2(CC1)N(CNC2=O)C1=CC=CC=C1	InChI=1S/C23H26FN3O2/c24-19-10-8-18(9-11-19)21(28)7-4-14-26-15-12-23(13-16-26)22(29)25-17-27(23)20-5-2-1-3-6-20/h1-3,5-6,8-11H,4,7,12-17H2,(H,25,29)	DKGZKTPJOSAWFA-UHFFFAOYSA-N	2470.0	749-02-0	True	False	False	False	False	True	Compound	
2475	spironolactone	CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]33CCC(=O)O3)[C@H]12	InChI=1S/C24H32O4S/c1-14(25)29-19-13-15-12-16(26)4-8-22(15,2)17-5-9-23(3)18(21(17)19)6-10-24(23)11-7-20(27)28-24/h12,17-19,21H,4-11,13H2,1-3H3/t17-,18-,19+,21+,22-,23-,24+/m0/s1	LXMSZDCAJNLERA-ZHYRCANASA-N	2475.0	52-01-7	True	False	False	False	False	True	Compound	
2477	stanozolol	C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC5=C(C[C@]4(C)[C@H]3CC[C@]12C)C=NN5	InChI=1S/C21H32N2O/c1-19-11-13-12-22-23-18(13)10-14(19)4-5-15-16(19)6-8-20(2)17(15)7-9-21(20,3)24/h12,14-17,24H,4-11H2,1-3H3,(H,22,23)/t14-,15+,16-,17-,19-,20-,21-/m0/s1	LKAJKIOFIWVMDJ-IYRCEVNGSA-N	2477.0	10418-03-8	True	False	False	False	False	True	Compound	
2484	strychnine	O=C1C[C@@H]2OCC=C3CN4CC[C@@]56[C@@H]4C[C@@H]3[C@@H]2[C@@H]5N1C1=CC=CC=C61	InChI=1S/C21H22N2O2/c24-18-10-16-19-13-9-17-21(6-7-22(17)11-12(13)5-8-25-16)14-3-1-2-4-15(14)23(18)20(19)21/h1-5,13,16-17,19-20H,6-11H2/t13-,16-,17-,19-,20-,21+/m0/s1	QMGVPVSNSZLJIA-FVWCLLPLSA-N	2484.0	57-24-9	True	False	False	False	False	True	Compound	
2497	sulfacetamide	CC(=O)NS(=O)(=O)C1=CC=C(N)C=C1	InChI=1S/C8H10N2O3S/c1-6(11)10-14(12,13)8-4-2-7(9)3-5-8/h2-5H,9H2,1H3,(H,10,11)	SKIVFJLNDNKQPD-UHFFFAOYSA-N	2497.0	144-80-9	True	False	False	False	False	True	Compound	
2500	sulfadiazine	NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CC=N1	InChI=1S/C10H10N4O2S/c11-8-2-4-9(5-3-8)17(15,16)14-10-12-6-1-7-13-10/h1-7H,11H2,(H,12,13,14)	SEEPANYCNGTZFQ-UHFFFAOYSA-N	2500.0	68-35-9	True	False	False	False	False	True	Compound	
2525	sulfasalazine	OC(=O)C1=CC(=CC=C1O)\N=N\C1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC=N1	InChI=1S/C18H14N4O5S/c23-16-9-6-13(11-15(16)18(24)25)21-20-12-4-7-14(8-5-12)28(26,27)22-17-3-1-2-10-19-17/h1-11,23H,(H,19,22)(H,24,25)/b21-20+	NCEXYHBECQHGNR-QZQOTICOSA-N	2525.0	599-79-1	True	False	False	False	False	True	Compound	
2528	sulfinpyrazone	O=C1C(CCS(=O)C2=CC=CC=C2)C(=O)N(N1C1=CC=CC=C1)C1=CC=CC=C1	InChI=1S/C23H20N2O3S/c26-22-21(16-17-29(28)20-14-8-3-9-15-20)23(27)25(19-12-6-2-7-13-19)24(22)18-10-4-1-5-11-18/h1-15,21H,16-17H2	MBGGBVCUIVRRBF-UHFFFAOYSA-N	2528.0	57-96-5	True	False	False	False	False	True	Compound	
2536	suloctidil	CCCCCCCCNC(C)C(O)C1=CC=C(SC(C)C)C=C1	InChI=1S/C20H35NOS/c1-5-6-7-8-9-10-15-21-17(4)20(22)18-11-13-19(14-12-18)23-16(2)3/h11-14,16-17,20-22H,5-10,15H2,1-4H3	BFCDFTHTSVTWOG-UHFFFAOYSA-N	2536.0	54767-75-8	True	False	False	False	False	True	Compound	
2543	sumatriptan	CNS(=O)(=O)CC1=CC2=C(NC=C2CCN(C)C)C=C1	InChI=1S/C14H21N3O2S/c1-15-20(18,19)10-11-4-5-14-13(8-11)12(9-16-14)6-7-17(2)3/h4-5,8-9,15-16H,6-7,10H2,1-3H3	KQKPFRSPSRPDEB-UHFFFAOYSA-N	2543.0	103628-46-2	True	False	False	False	False	True	Compound	
2544	sunitinib	CCN(CC)CCNC(=O)C1=C(C)NC(\C=C2/C(=O)NC3=C2C=C(F)C=C3)=C1C	InChI=1S/C22H27FN4O2/c1-5-27(6-2)10-9-24-22(29)20-13(3)19(25-14(20)4)12-17-16-11-15(23)7-8-18(16)26-21(17)28/h7-8,11-12,25H,5-6,9-10H2,1-4H3,(H,24,29)(H,26,28)/b17-12-	WINHZLLDWRZWRT-ATVHPVEESA-N	2544.0	557795-19-4	True	False	False	False	False	True	Compound	
2551	tacrine	NC1=C2CCCCC2=NC2=CC=CC=C12	InChI=1S/C13H14N2/c14-13-9-5-1-3-7-11(9)15-12-8-4-2-6-10(12)13/h1,3,5,7H,2,4,6,8H2,(H2,14,15)	YLJREFDVOIBQDA-UHFFFAOYSA-N	2551.0	321-64-2	True	False	False	False	False	True	Compound	
2552	tacrolimus	CO[C@@H]1C[C@@H](CC[C@H]1O)\C=C(/C)[C@H]1OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@]2(O)O[C@@H]([C@H](C[C@H]2C)OC)[C@H](C[C@@H](C)C\C(C)=C\[C@@H](CC=C)C(=O)C[C@H](O)[C@@H]1C)OC	InChI=1S/C44H69NO12/c1-10-13-31-19-25(2)18-26(3)20-37(54-8)40-38(55-9)22-28(5)44(52,57-40)41(49)42(50)45-17-12-11-14-32(45)43(51)56-39(29(6)34(47)24-35(31)48)27(4)21-30-15-16-33(46)36(23-30)53-7/h10,19,21,26,28-34,36-40,46-47,52H,1,11-18,20,22-24H2,2-9H3/b25-19+,27-21+/t26-,28+,29-,30-,31+,32-,33+,34-,36+,37-,38-,39+,40+,44+/m0/s1	QJJXYPPXXYFBGM-ZIUDIOLZSA-N	2552.0	104987-11-3	True	False	False	False	False	True	Compound	
2558	talipexole	NC1=NC2=C(CCN(CC=C)CC2)S1	InChI=1S/C10H15N3S/c1-2-5-13-6-3-8-9(4-7-13)14-10(11)12-8/h2H,1,3-7H2,(H2,11,12)	DHSSDEDRBUKTQY-UHFFFAOYSA-N	2558.0	101626-70-4	True	False	False	False	False	True	Compound	
2561	tamoxifen	CC\C(=C(/C1=CC=CC=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1	InChI=1S/C26H29NO/c1-4-25(21-11-7-5-8-12-21)26(22-13-9-6-10-14-22)23-15-17-24(18-16-23)28-20-19-27(2)3/h5-18H,4,19-20H2,1-3H3/b26-25-	NKANXQFJJICGDU-QPLCGJKRSA-N	2561.0	10540-29-1	True	False	False	False	False	True	Compound	
2562	tamsulosin	CCOC1=C(OCCN[C@H](C)CC2=CC(=C(OC)C=C2)S(N)(=O)=O)C=CC=C1	InChI=1S/C20H28N2O5S/c1-4-26-17-7-5-6-8-18(17)27-12-11-22-15(2)13-16-9-10-19(25-3)20(14-16)28(21,23)24/h5-10,14-15,22H,4,11-13H2,1-3H3,(H2,21,23,24)/t15-/m1/s1	DRHKJLXJIQTDTD-OAHLLOKOSA-N	2562.0	106133-20-4	True	False	False	False	False	True	Compound	
2580	teicoplanin aglycone	N[C@@H]1C2=CC(OC3=CC(=CC(O)=C3)[C@@H]3NC(=O)[C@@H](CC4=CC=C(OC5=C(O)C6=CC(=C5)[C@@H](NC3=O)C(=O)N[C@@H]3C5=CC(=C(O)C=C5)C5=C(O)C=C(O)C=C5[C@H](NC(=O)[C@@H](NC3=O)[C@H](O)C3=CC(Cl)=C(O6)C=C3)C(O)=O)C(Cl)=C4)NC1=O)=C(O)C=C2	InChI=1S/C58H45Cl2N7O18/c59-32-9-21-1-7-38(32)84-41-16-26-17-42(51(41)74)85-39-8-4-24(14-33(39)60)50(73)49-57(80)66-48(58(81)82)31-19-28(69)20-37(72)43(31)30-13-23(3-5-35(30)70)45(54(77)67-49)64-56(79)47(26)65-55(78)46-25-11-27(68)18-29(12-25)83-40-15-22(2-6-36(40)71)44(61)53(76)62-34(10-21)52(75)63-46/h1-9,11-20,34,44-50,68-74H,10,61H2,(H,62,76)(H,63,75)(H,64,79)(H,65,78)(H,66,80)(H,67,77)(H,81,82)/t34-,44-,45-,46+,47-,48+,49+,50-/m1/s1	DKVBOUDTNWVDEP-NJCHZNEYSA-N	2580.0	89139-42-4	True	False	False	False	False	True	Compound	
2583	telmisartan	CCCC1=NC2=C(C=C(C=C2C)C2=NC3=C(C=CC=C3)N2C)N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C(O)=O	InChI=1S/C33H30N4O2/c1-4-9-30-35-31-21(2)18-24(32-34-27-12-7-8-13-28(27)36(32)3)19-29(31)37(30)20-22-14-16-23(17-15-22)25-10-5-6-11-26(25)33(38)39/h5-8,10-19H,4,9,20H2,1-3H3,(H,38,39)	RMMXLENWKUUMAY-UHFFFAOYSA-N	2583.0	144701-48-4	True	False	False	False	False	True	Compound	
2597	terbinafine	CN(C\C=C\C#CC(C)(C)C)CC1=C2C=CC=CC2=CC=C1	InChI=1S/C21H25N/c1-21(2,3)15-8-5-9-16-22(4)17-19-13-10-12-18-11-6-7-14-20(18)19/h5-7,9-14H,16-17H2,1-4H3/b9-5+	DOMXUEMWDBAQBQ-WEVVVXLNSA-N	2597.0	91161-71-6	True	False	False	False	False	True	Compound	
2599	terconazole	CC(C)N1CCN(CC1)C1=CC=C(OCC2COC(CN3C=NC=N3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1	InChI=1S/C26H31Cl2N5O3/c1-19(2)31-9-11-32(12-10-31)21-4-6-22(7-5-21)34-14-23-15-35-26(36-23,16-33-18-29-17-30-33)24-8-3-20(27)13-25(24)28/h3-8,13,17-19,23H,9-12,14-16H2,1-2H3	BLSQLHNBWJLIBQ-UHFFFAOYSA-N	2599.0	67915-31-5	True	False	False	False	False	True	Compound	
2600	terfenadine	CC(C)(C)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1	InChI=1S/C32H41NO2/c1-31(2,3)26-18-16-25(17-19-26)30(34)15-10-22-33-23-20-29(21-24-33)32(35,27-11-6-4-7-12-27)28-13-8-5-9-14-28/h4-9,11-14,16-19,29-30,34-35H,10,15,20-24H2,1-3H3	GUGOEEXESWIERI-UHFFFAOYSA-N	2600.0	50679-08-8	True	False	False	False	False	True	Compound	
2601	terguride	CCN(CC)C(=O)N[C@H]1C[C@H]2[C@@H](CC3=CNC4=C3C2=CC=C4)N(C)C1	InChI=1S/C20H28N4O/c1-4-24(5-2)20(25)22-14-10-16-15-7-6-8-17-19(15)13(11-21-17)9-18(16)23(3)12-14/h6-8,11,14,16,18,21H,4-5,9-10,12H2,1-3H3,(H,22,25)/t14-,16+,18+/m0/s1	JOAHPSVPXZTVEP-YXJHDRRASA-N	2601.0	37686-84-3	True	False	False	False	False	True	Compound	
2607	testosterone	C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O	InChI=1S/C19H28O2/c1-18-9-7-13(20)11-12(18)3-4-14-15-5-6-17(21)19(15,2)10-8-16(14)18/h11,14-17,21H,3-10H2,1-2H3/t14-,15-,16-,17-,18-,19-/m0/s1	MUMGGOZAMZWBJJ-DYKIIFRCSA-N	2607.0	58-22-0	True	False	False	False	False	True	Compound	
2608	testosterone undecanoate	CCCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	InChI=1S/C30H48O3/c1-4-5-6-7-8-9-10-11-12-28(32)33-27-16-15-25-24-14-13-22-21-23(31)17-19-29(22,2)26(24)18-20-30(25,27)3/h21,24-27H,4-20H2,1-3H3/t24-,25-,26-,27-,29-,30-/m0/s1	UDSFVOAUHKGBEK-CNQKSJKFSA-N	2608.0	5949-44-0	True	False	False	False	False	True	Compound	
2610	tetracaine	CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C	InChI=1S/C15H24N2O2/c1-4-5-10-16-14-8-6-13(7-9-14)15(18)19-12-11-17(2)3/h6-9,16H,4-5,10-12H2,1-3H3	GKCBAIGFKIBETG-UHFFFAOYSA-N	2610.0	94-24-6	True	False	False	False	False	True	Compound	
2620	theophylline	CN1C2=C(N=CN2)C(=O)N(C)C1=O	InChI=1S/C7H8N4O2/c1-10-5-4(8-3-9-5)6(12)11(2)7(10)13/h3H,1-2H3,(H,8,9)	ZFXYFBGIUFBOJW-UHFFFAOYSA-N	2620.0	58-55-9	True	False	False	False	False	True	Compound	
2630	thiethylperazine	CCSC1=CC=C2SC3=CC=CC=C3N(CCCN3CCN(C)CC3)C2=C1	InChI=1S/C22H29N3S2/c1-3-26-18-9-10-22-20(17-18)25(19-7-4-5-8-21(19)27-22)12-6-11-24-15-13-23(2)14-16-24/h4-5,7-10,17H,3,6,11-16H2,1-2H3	XCTYLCDETUVOIP-UHFFFAOYSA-N	2630.0	1420-55-9	True	False	False	False	False	True	Compound	
2632	thioguanine	NC1=NC2=C(NC=N2)C(=S)N1	InChI=1S/C5H5N5S/c6-5-9-3-2(4(11)10-5)7-1-8-3/h1H,(H4,6,7,8,9,10,11)	WYWHKKSPHMUBEB-UHFFFAOYSA-N	2632.0	154-42-7	True	False	False	False	False	True	Compound	
2637	thioridazine	CSC1=CC=C2SC3=CC=CC=C3N(CCC3CCCCN3C)C2=C1	InChI=1S/C21H26N2S2/c1-22-13-6-5-7-16(22)12-14-23-18-8-3-4-9-20(18)25-21-11-10-17(24-2)15-19(21)23/h3-4,8-11,15-16H,5-7,12-14H2,1-2H3	KLBQZWRITKRQQV-UHFFFAOYSA-N	2637.0	50-52-2	True	False	False	False	False	True	Compound	
2639	thiothixene	CN(C)S(=O)(=O)C1=CC2=C(SC3=CC=CC=C3\C2=C\CCN2CCN(C)CC2)C=C1	InChI=1S/C23H29N3O2S2/c1-24(2)30(27,28)18-10-11-23-21(17-18)19(20-7-4-5-9-22(20)29-23)8-6-12-26-15-13-25(3)14-16-26/h4-5,7-11,17H,6,12-16H2,1-3H3/b19-8-	GFBKORZTTCHDGY-UWVJOHFNSA-N	2639.0	3313-26-6	True	False	False	False	False	True	Compound	
2646	levothyroxine	N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C(O)=O	InChI=1S/C15H11I4NO4/c16-8-4-7(5-9(17)13(8)21)24-14-10(18)1-6(2-11(14)19)3-12(20)15(22)23/h1-2,4-5,12,21H,3,20H2,(H,22,23)/t12-/m0/s1	XUIIKFGFIJCVMT-LBPRGKRZSA-N	2646.0	51-48-9	True	False	False	False	False	True	Compound	
2655	tibolone	C[C@@H]1CC2=C(CCC(=O)C2)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]3(O)C#C)[C@H]12	InChI=1S/C21H28O2/c1-4-21(23)10-8-18-19-13(2)11-14-12-15(22)5-6-16(14)17(19)7-9-20(18,21)3/h1,13,17-19,23H,5-12H2,2-3H3/t13-,17-,18+,19-,20+,21+/m1/s1	WZDGZWOAQTVYBX-XOINTXKNSA-N	2655.0	5630-53-5	True	False	False	False	False	True	Compound	
2657	ticlopidine	ClC1=C(CN2CCC3=C(C2)C=CS3)C=CC=C1	InChI=1S/C14H14ClNS/c15-13-4-2-1-3-11(13)9-16-7-5-14-12(10-16)6-8-17-14/h1-4,6,8H,5,7,9-10H2	PHWBOXQYWZNQIN-UHFFFAOYSA-N	2657.0	55142-85-3	True	False	False	False	False	True	Compound	
2666	tiludronic acid	OP(O)(=O)C(SC1=CC=C(Cl)C=C1)P(O)(O)=O	InChI=1S/C7H9ClO6P2S/c8-5-1-3-6(4-2-5)17-7(15(9,10)11)16(12,13)14/h1-4,7H,(H2,9,10,11)(H2,12,13,14)	DKJJVAGXPKPDRL-UHFFFAOYSA-N	2666.0	89987-06-4	True	False	False	False	False	True	Compound	
2672	tinoridine	CCOC(=O)C1=C(N)SC2=C1CCN(CC1=CC=CC=C1)C2	InChI=1S/C17H20N2O2S/c1-2-21-17(20)15-13-8-9-19(11-14(13)22-16(15)18)10-12-6-4-3-5-7-12/h3-7H,2,8-11,18H2,1H3	PFENFDGYVLAFBR-UHFFFAOYSA-N	2672.0	24237-54-5	True	False	False	False	False	True	Compound	
2677	tiotropium bromide	C[N+]1(C)[C@H]2C[C@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)C(O)(C1=CC=CS1)C1=CC=CS1	InChI=1S/C19H22NO4S2/c1-20(2)12-9-11(10-13(20)17-16(12)24-17)23-18(21)19(22,14-5-3-7-25-14)15-6-4-8-26-15/h3-8,11-13,16-17,22H,9-10H2,1-2H3/q+1/t11-,12+,13-,16+,17-	LERNTVKEWCAPOY-VOGVJGKGSA-N	2677.0	186691-13-4	True	False	False	False	False	True	Compound	
2697	tolcapone	CC1=CC=C(C=C1)C(=O)C1=CC(=C(O)C(O)=C1)[N+]([O-])=O	InChI=1S/C14H11NO5/c1-8-2-4-9(5-3-8)13(17)10-6-11(15(19)20)14(18)12(16)7-10/h2-7,16,18H,1H3	MIQPIUSUKVNLNT-UHFFFAOYSA-N	2697.0	134308-13-7	True	False	False	False	False	True	Compound	
2698	tolfenamic acid	CC1=C(NC2=C(C=CC=C2)C(O)=O)C=CC=C1Cl	InChI=1S/C14H12ClNO2/c1-9-11(15)6-4-8-12(9)16-13-7-3-2-5-10(13)14(17)18/h2-8,16H,1H3,(H,17,18)	YEZNLOUZAIOMLT-UHFFFAOYSA-N	2698.0	13710-19-5	True	False	False	False	False	True	Compound	
2703	tolperisone	CC(CN1CCCCC1)C(=O)C1=CC=C(C)C=C1	InChI=1S/C16H23NO/c1-13-6-8-15(9-7-13)16(18)14(2)12-17-10-4-3-5-11-17/h6-9,14H,3-5,10-12H2,1-2H3	FSKFPVLPFLJRQB-UHFFFAOYSA-N	2703.0	728-88-1	True	False	False	False	False	True	Compound	
2705	tolterodine	CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(O)C=CC(C)=C1)C(C)C	InChI=1S/C22H31NO/c1-16(2)23(17(3)4)14-13-20(19-9-7-6-8-10-19)21-15-18(5)11-12-22(21)24/h6-12,15-17,20,24H,13-14H2,1-5H3/t20-/m1/s1	OOGJQPCLVADCPB-HXUWFJFHSA-N	2705.0	124937-51-5	True	False	False	False	False	True	Compound	
2707	topotecan	CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=CC4=C(CN(C)C)C(O)=CC=C4N=C13)C2=O	InChI=1S/C23H23N3O5/c1-4-23(30)16-8-18-20-12(9-26(18)21(28)15(16)11-31-22(23)29)7-13-14(10-25(2)3)19(27)6-5-17(13)24-20/h5-8,27,30H,4,9-11H2,1-3H3/t23-/m0/s1	UCFGDBYHRUNTLO-QHCPKHFHSA-N	2707.0	123948-87-8	True	False	False	False	False	True	Compound	
2713	tranexamic acid	NC[C@H]1CC[C@@H](CC1)C(O)=O	InChI=1S/C8H15NO2/c9-5-6-1-3-7(4-2-6)8(10)11/h6-7H,1-5,9H2,(H,10,11)/t6-,7-	GYDJEQRTZSCIOI-LJGSYFOKSA-N	2713.0	1197-18-8	True	False	False	False	False	True	Compound	
2717	trazodone	ClC1=CC=CC(=C1)N1CCN(CCCN2N=C3C=CC=CN3C2=O)CC1	InChI=1S/C19H22ClN5O/c20-16-5-3-6-17(15-16)23-13-11-22(12-14-23)8-4-10-25-19(26)24-9-2-1-7-18(24)21-25/h1-3,5-7,9,15H,4,8,10-14H2	PHLBKPHSAVXXEF-UHFFFAOYSA-N	2717.0	19794-93-5	True	False	False	False	False	True	Compound	
2722	tretinoin	C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C/C(O)=O	InChI=1S/C20H28O2/c1-15(8-6-9-16(2)14-19(21)22)11-12-18-17(3)10-7-13-20(18,4)5/h6,8-9,11-12,14H,7,10,13H2,1-5H3,(H,21,22)/b9-6+,12-11+,15-8+,16-14+	SHGAZHPCJJPHSC-YCNIQYBTSA-N	2722.0	302-79-4	True	False	False	False	False	True	Compound	
2740	trifluoperazine	CN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C(F)(F)F)CC1	InChI=1S/C21H24F3N3S/c1-25-11-13-26(14-12-25)9-4-10-27-17-5-2-3-6-19(17)28-20-8-7-16(15-18(20)27)21(22,23)24/h2-3,5-8,15H,4,9-14H2,1H3	ZEWQUBUPAILYHI-UHFFFAOYSA-N	2740.0	117-89-5	True	False	False	False	False	True	Compound	
2741	trifluperidol	OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC(=CC=C1)C(F)(F)F	InChI=1S/C22H23F4NO2/c23-19-8-6-16(7-9-19)20(28)5-2-12-27-13-10-21(29,11-14-27)17-3-1-4-18(15-17)22(24,25)26/h1,3-4,6-9,15,29H,2,5,10-14H2	GPMXUUPHFNMNDH-UHFFFAOYSA-N	2741.0	749-13-3	True	False	False	False	False	True	Compound	
2745	trihexyphenidyl	OC(CCN1CCCCC1)(C1CCCCC1)C1=CC=CC=C1	InChI=1S/C20H31NO/c22-20(18-10-4-1-5-11-18,19-12-6-2-7-13-19)14-17-21-15-8-3-9-16-21/h1,4-5,10-11,19,22H,2-3,6-9,12-17H2	HWHLPVGTWGOCJO-UHFFFAOYSA-N	2745.0	144-11-6	True	False	False	False	False	True	Compound	
