drug_name	host_protein	action_type	p_chembl	metadata	is_experimental	data_source	abbreviated_data_source	acquisition_method	prioritized_for_pathway_analysis	do_ppi_expansion	source_specific_score_type	directed	source_specific_score	edge_label
nintedanib	TGFBR1	unknown	5.38	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	nintedanib_TGFBR1
nitrendipine	TTR	unknown	5.9208	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	nitrendipine_TTR
nomifensine	MPO	unknown	3.9626	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	nomifensine_MPO
norepinephrine	ADRA1D	agonist	7.4	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	norepinephrine_ADRA1D
norethindrone acetate	AR	unknown	7.12	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	norethindrone acetate_AR
norethisterone	AR	unknown	7.12	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	norethisterone_AR
norfloxacin	SLC47A1	unknown	4.75	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	norfloxacin_SLC47A1
nortriptyline	ADRA1D	unknown	6.910094889	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	nortriptyline_ADRA1D
nortriptyline	CHRM2	unknown	6.9586	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	nortriptyline_CHRM2
nortriptyline	RET	unknown	5.82	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	nortriptyline_RET
noscapine	SLC47A1	unknown	4.46	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	noscapine_SLC47A1
olanzapine	ADRA1D	unknown	7.585026652000001	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	olanzapine_ADRA1D
olanzapine	CHRM2	unknown	7.1024	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	olanzapine_CHRM2
olanzapine	GFER	unknown	6.42999982833862	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	olanzapine_GFER
oleic acid	FABP1	unknown	6.7	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	oleic acid_FABP1
oleic acid	PPARG	unknown	5.39	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	oleic acid_PPARG
olsalazine	PPARG	agonist	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	olsalazine_PPARG
omarigliptin	DPP4	inhibitor	9.09691047668457	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	omarigliptin_DPP4
ondansetron	SLC47A1	unknown	7.52	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ondansetron_SLC47A1
opicapone	COMT	inhibitor	9.0	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	opicapone_COMT
opipramol	SIGMAR1	unknown	9.7	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	opipramol_SIGMAR1
orphenadrine	CHRM2	unknown	6.8728952020000005	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	orphenadrine_CHRM2
ouabain	STAT3	unknown	5.94000005722046	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ouabain_STAT3
oxandrolone	AR	agonist	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	oxandrolone_AR
oxybutynin	CHRM2	antagonist	8.09	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	oxybutynin_CHRM2
oxybutynin	SIGMAR1	unknown	7.991399828	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	oxybutynin_SIGMAR1
oxymetazoline	ADRA1D	agonist	6.4	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	oxymetazoline_ADRA1D
oxymetholone	AR	agonist	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	oxymetholone_AR
paclitaxel	ERBB2	unknown	4.954364129	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	paclitaxel_ERBB2
palbociclib	CDK4	inhibitor	7.95860719680786	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	palbociclib_CDK4
palbociclib	DYRK1A	inhibitor	5.698969841003421	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	palbociclib_DYRK1A
palbociclib	FLT3	unknown	5.46	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	palbociclib_FLT3
palbociclib	RPS6KA1	inhibitor	5.09690999984741	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	palbociclib_RPS6KA1
panobinostat	HDAC2	inhibitor	9.19	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	panobinostat_HDAC2
pantoprazole	SLC47A1	unknown	5.55	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	pantoprazole_SLC47A1
paroxetine	CHRM2	unknown	6.723538196	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	paroxetine_CHRM2
paroxetine	P2RX4	unknown	5.33	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	paroxetine_P2RX4
paroxetine	SIGMAR1	unknown	5.6468534539999995	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	paroxetine_SIGMAR1
patisiran	TTR	antisense inhibitor	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	patisiran_TTR
pazopanib	ABL1	unknown	6.42	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	pazopanib_ABL1
pazopanib	FLT1	inhibitor	7.85	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	pazopanib_FLT1
pazopanib	FLT3	unknown	6.13	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	pazopanib_FLT3
pazopanib	MAP3K1	unknown	5.54	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	pazopanib_MAP3K1
pazopanib	MAP4K1	unknown	6.12	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	pazopanib_MAP4K1
pazopanib	MAPK8	unknown	5.7	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	pazopanib_MAPK8
pazopanib	MARK3	unknown	5.4	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	pazopanib_MARK3
pazopanib	RET	unknown	6.57	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	pazopanib_RET
pazopanib	RIPK1	unknown	6.59	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	pazopanib_RIPK1
pazopanib	SRC	unknown	5.55	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	pazopanib_SRC
pecazine	ADRA1D	unknown	7.236572006	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	pecazine_ADRA1D
pecazine	CHRM2	unknown	6.696803943	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	pecazine_CHRM2
pecazine	GFER	unknown	7.0100002288818395	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	pecazine_GFER
pecazine	SIGMAR1	unknown	7.119186407999999	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	pecazine_SIGMAR1
pegaptanib	VEGFA	antagonist	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	pegaptanib_VEGFA
pemafibrate	PPARG	agonist	5.95860719680786	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	pemafibrate_PPARG
pemetrexed	DHFR	inhibitor	5.1805	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	pemetrexed_DHFR
pentamidine	ADRA1D	unknown	6.308918508	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	pentamidine_ADRA1D
pentamidine	CHRM2	unknown	6.294992041	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	pentamidine_CHRM2
pentamidine	PRSS1	unknown	5.64	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	pentamidine_PRSS1
pentamidine	SLC47A1	unknown	6.39	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	pentamidine_SLC47A1
pentazocine	SIGMAR1	modulator	8.76	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	pentazocine_SIGMAR1
pentostatin	ADA	inhibitor||unknown	10.8||nan	is_activity_known:True||Chemical space:NHC	True||False	https://drugcentral.org/||Prediction by Jordi Mestres, PhD (JM)	dti_dc||dti_jm_nhc	web||File shared by JM	False||False	False||True	p_chembl||na	True||True	nan||na	pentostatin_ADA
pentoxyverine	CHRM2	unknown	6.78	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	pentoxyverine_CHRM2
pentoxyverine	SIGMAR1	unknown	7.71	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	pentoxyverine_SIGMAR1
pergolide	ADRA1D	unknown	6.128427063999999	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	pergolide_ADRA1D
perhexiline	SIGMAR1	unknown	5.9616183089999994	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	perhexiline_SIGMAR1
pertuzumab	ERBB2	antibody binding	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	pertuzumab_ERBB2
pexidartinib	FLT3	inhibitor	6.79	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	pexidartinib_FLT3
phencyclidine	SIGMAR1	unknown	5.96	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	phencyclidine_SIGMAR1
phenelzine	GFER	unknown	5.11999988555908	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	phenelzine_GFER
phentolamine	ADRA1D	antagonist	7.71	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	phentolamine_ADRA1D
phentolamine	SIGMAR1	unknown	6.26	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	phentolamine_SIGMAR1
phenylbutanoic acid	HDAC2	unknown	4.19	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	phenylbutanoic acid_HDAC2
phenylephrine	ADRA1D	agonist	5.9	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	phenylephrine_ADRA1D
phloroglucinol	BACE1	unknown	4.44	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	phloroglucinol_BACE1
pilocarpine	CHRM2	agonist	6.949999809265139	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	pilocarpine_CHRM2
pimozide	ABCC1	unknown	6.0	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	pimozide_ABCC1
pimozide	SIGMAR1	unknown	6.8416	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	pimozide_SIGMAR1
pioglitazone	PPARG	agonist	6.23	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	pioglitazone_PPARG
pipamazine	ADRA1D	unknown	9.019996628	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	pipamazine_ADRA1D
pipamazine	SIGMAR1	unknown	7.318758763	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	pipamazine_SIGMAR1
pirenzepine	CHRM2	unknown	6.76	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	pirenzepine_CHRM2
piribedil	ADRA1D	unknown	6.65999984741211	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	piribedil_ADRA1D
ponatinib	ABL1	inhibitor	9.43179798126221	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ponatinib_ABL1
ponatinib	CDK8	inhibitor	8.17	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ponatinib_CDK8
ponatinib	CSK	inhibitor	8.26760578155518	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ponatinib_CSK
ponatinib	FLT3	unknown	9.52	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ponatinib_FLT3
ponatinib	RET	unknown	7.59000015258789	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ponatinib_RET
ponatinib	SRC	unknown	8.52000045776367	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	ponatinib_SRC
pralatrexate	DHFR	inhibitor	7.35	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	pralatrexate_DHFR
pralmorelin	GHSR	agonist	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	pralmorelin_GHSR
pramocaine	SIGMAR1	unknown	7.292429824	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	pramocaine_SIGMAR1
prazosin	ADRA1D	inverse agonist	9.7	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	prazosin_ADRA1D
prazosin	NQO2	unknown	8.11	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	prazosin_NQO2
prazosin	SLC47A1	unknown	5.8	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	prazosin_SLC47A1
prednisolone	AR	unknown	5.6	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	prednisolone_AR
prednisolone tebutate	AR	unknown	5.6	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	prednisolone tebutate_AR
prednisone	SLC28A1	unknown	5.771599641	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	prednisone_SLC28A1
pridinol	CHRM2	unknown	8.14999961853027	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	pridinol_CHRM2
primaquine	HSP90AA1	unknown	8.2218	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	primaquine_HSP90AA1
primaquine	NQO2	unknown	5.12	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	primaquine_NQO2
procainamide	CHRM2	unknown	7.8124794960022	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	procainamide_CHRM2
procainamide	DNMT1	unknown	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	procainamide_DNMT1
prochlorperazine	ADRA1D	unknown	7.886056647999999	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	prochlorperazine_ADRA1D
prochlorperazine	CHRM2	unknown	5.9558523789999995	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	prochlorperazine_CHRM2
prochlorperazine	SIGMAR1	unknown	7.638272164	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	prochlorperazine_SIGMAR1
procyclidine	CHRM2	unknown	7.602059841156009	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	procyclidine_CHRM2
progesterone	AR	unknown	8.07	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	progesterone_AR
progesterone	SIGMAR1	unknown	6.59	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	progesterone_SIGMAR1
progesterone	SLC28A1	unknown	5.173730781000001	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	progesterone_SLC28A1
promazine	ADRA1D	unknown	8.427128397999999	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	promazine_ADRA1D
promazine	CHRM2	unknown	6.412289035	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	promazine_CHRM2
promazine	GFER	unknown	5.889999866485599	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	promazine_GFER
promazine	PRNP	unknown	5.3	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	promazine_PRNP
promazine	SIGMAR1	unknown	6.9430951489999995	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	promazine_SIGMAR1
promethazine	ADRA1D	unknown	7.4948500220000005	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	promethazine_ADRA1D
promethazine	CHRM2	unknown	7.920818754	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	promethazine_CHRM2
promethazine	GFER	unknown	6.44000005722046	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	promethazine_GFER
promethazine	PRNP	unknown	5.1	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	promethazine_PRNP
promethazine	SIGMAR1	unknown	6.920818754	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	promethazine_SIGMAR1
propafenone	ADRA1D	unknown	5.604149624	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	propafenone_ADRA1D
propafenone	SCN3B	unknown	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	propafenone_SCN3B
propafenone	SCN4B	unknown	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	propafenone_SCN4B
propafenone	SIGMAR1	unknown	5.959793372	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	propafenone_SIGMAR1
propamidine	PRSS1	unknown	5.48	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	propamidine_PRSS1
propantheline	CHRM2	antagonist	9.5	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	propantheline_CHRM2
proparacaine	SIGMAR1	unknown	7.0	is_activity_known:True	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	proparacaine_SIGMAR1
propiomazine	CHRM2	unknown	3.0	is_activity_known:False	True	https://drugcentral.org/	dti_dc	web	False	False	p_chembl	True	nan	propiomazine_CHRM2
