source_node	target_node	p_chembl	action_type	is_activity_known	source	data_origin	priority	relationship	edge_label	is_in_drugcentral	is_in_jdti	comment	pmids	metadata	struct_id	drug_name
2630	CHRM2	3.0	unknown	False	DrugCentral	Web download	0	DTI	2630_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2630	thiethylperazine
2630	GFER	5.96000003814697	unknown	True	DrugCentral	Web download	0	DTI	2630_GFER	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2630	thiethylperazine
2630	SIGMAR1	7.1549	unknown	True	DrugCentral	Web download	0	DTI	2630_SIGMAR1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2630	thiethylperazine
2632	IMPDH2	3.0	inhibitor	False	DrugCentral	Web download	0	DTI	2632_IMPDH2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2632	thioguanine
2632	MAPK3	5.258375742	unknown	True	DrugCentral	Web download	0	DTI	2632_MAPK3	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2632	thioguanine
2637	ADRA1D	8.68613278	unknown	True	DrugCentral	Web download	0	DTI	2637_ADRA1D	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2637	thioridazine
2637	CHRM2	7.85387182235718	unknown	True	DrugCentral	Web download	0	DTI	2637_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2637	thioridazine
2637	PIM1	5.16	unknown	True	DrugCentral	Web download	0	DTI	2637_PIM1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2637	thioridazine
2637	SIGMAR1	6.815308569	unknown	True	DrugCentral	Web download	0	DTI	2637_SIGMAR1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2637	thioridazine
2639	CHRM2	5.677780628204349	unknown	True	DrugCentral	Web download	0	DTI	2639_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2639	thiothixene
2646	TTR	4.98	unknown	True	DrugCentral	Web download	0	DTI	2646_TTR	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2646	levothyroxine
2655	AR	3.0	unknown	False	DrugCentral	Web download	0	DTI	2655_AR	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2655	tibolone
2657	SIGMAR1	6.747146969	unknown	True	DrugCentral	Web download	0	DTI	2657_SIGMAR1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2657	ticlopidine
2666	PTPN1	3.0	unknown	False	DrugCentral	Web download	0	DTI	2666_PTPN1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2666	tiludronic acid
2672	ADORA1	4.98716259002686	antagonist	True	DrugCentral	Web download	0	DTI	2672_ADORA1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2672	tinoridine
2677	CHRM2	11.0	unknown	True	DrugCentral	Web download	0	DTI	2677_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2677	tiotropium bromide
2697	COMT	9.56863594055176	inhibitor	True	DrugCentral	Web download	0	DTI	2697_COMT	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2697	tolcapone
2698	AR	4.33	unknown	True	DrugCentral	Web download	0	DTI	2698_AR	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2698	tolfenamic acid
2698	TTR	4.4	unknown	True	DrugCentral	Web download	0	DTI	2698_TTR	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2698	tolfenamic acid
2703	SIGMAR1	8.252588192000001	unknown	True	DrugCentral	Web download	0	DTI	2703_SIGMAR1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2703	tolperisone
2705	CHRM2	8.57	antagonist	True	DrugCentral	Web download	0	DTI	2705_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2705	tolterodine
2707	SLC47A1	5.89	unknown	True	DrugCentral	Web download	0	DTI	2707_SLC47A1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2707	topotecan
2713	PLG	5.96	inhibitor	True	DrugCentral	Web download	0	DTI	2713_PLG	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2713	tranexamic acid
2717	ADRA1D	7.327902142	unknown	True	DrugCentral	Web download	0	DTI	2717_ADRA1D	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2717	trazodone
2717	SIGMAR1	6.033389013	unknown	True	DrugCentral	Web download	0	DTI	2717_SIGMAR1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2717	trazodone
2722	MAPK1	6.239577517000001	unknown	True	DrugCentral	Web download	0	DTI	2722_MAPK1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2722	tretinoin
2740	SIGMAR1	7.82	unknown	True	DrugCentral	Web download	0	DTI	2740_SIGMAR1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2740	trifluoperazine
2741	SIGMAR1	9.08	unknown	True	DrugCentral	Web download	0	DTI	2741_SIGMAR1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2741	trifluperidol
2745	CHRM2	7.73	unknown	True	DrugCentral	Web download	0	DTI	2745_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2745	trihexyphenidyl
2745	SIGMAR1	7.346787486	unknown	True	DrugCentral	Web download	0	DTI	2745_SIGMAR1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2745	trihexyphenidyl
2749	GFER	5.900000095367429	unknown	True	DrugCentral	Web download	0	DTI	2749_GFER	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2749	alimemazine
2755	DHFR	8.0	unknown	True	DrugCentral	Web download	0	DTI	2755_DHFR	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2755	trimethoprim
2757	DHFR	8.85	unknown	True	DrugCentral	Web download	0	DTI	2757_DHFR	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2757	trimetrexate
2761	SIGMAR1	8.1	unknown	True	DrugCentral	Web download	0	DTI	2761_SIGMAR1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2761	triparanol
2767	MAPK1	5.907279355	unknown	True	DrugCentral	Web download	0	DTI	2767_MAPK1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2767	troglitazone
2767	PPARG	6.27	agonist	True	DrugCentral	Web download	0	DTI	2767_PPARG	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2767	troglitazone
2767	PTPN1	4.26	unknown	True	DrugCentral	Web download	0	DTI	2767_PTPN1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2767	troglitazone
2774	CHRM2	7.431798276	unknown	True	DrugCentral	Web download	0	DTI	2774_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2774	tropicamide
2776	CHRM2	3.0	antagonist	False	DrugCentral	Web download	0	DTI	2776_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2776	trospium
2781	CHRM2	7.0132	unknown	True	DrugCentral	Web download	0	DTI	2781_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2781	tubocurarine
2781	SLC47A1	5.03	unknown	True	DrugCentral	Web download	0	DTI	2781_SLC47A1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2781	tubocurarine
2784	BACE1	2.7	unknown	True	DrugCentral	Web download	0	DTI	2784_BACE1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2784	tyramine
2796	ADRA1D	7.9	antagonist	True	DrugCentral	Web download	0	DTI	2796_ADRA1D	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2796	urapidil
2800	CHRM2	7.71999979019165	unknown	True	DrugCentral	Web download	0	DTI	2800_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2800	valethamate
2800	SIGMAR1	6.699999809265139	unknown	True	DrugCentral	Web download	0	DTI	2800_SIGMAR1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2800	valethamate
2803	HDAC2	4.21	unknown	True	DrugCentral	Web download	0	DTI	2803_HDAC2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2803	valproic acid
2811	SLC47A1	5.72	unknown	True	DrugCentral	Web download	0	DTI	2811_SLC47A1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2811	vecuronium
2815	ABCC1	4.88	unknown	True	DrugCentral	Web download	0	DTI	2815_ABCC1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2815	verapamil
2815	ADRA1D	6.07211659	unknown	True	DrugCentral	Web download	0	DTI	2815_ADRA1D	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2815	verapamil
2817	VCP	3.0	unknown	False	DrugCentral	Web download	0	DTI	2817_VCP	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2817	vesnarinone
2818	DPP4	7.21	unknown	True	DrugCentral	Web download	0	DTI	2818_DPP4	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2818	vidarabine
2818	POLA1	3.0	unknown	False	DrugCentral	Web download	0	DTI	2818_POLA1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2818	vidarabine
2823	ABCC1	3.0	unknown	False	DrugCentral	Web download	0	DTI	2823_ABCC1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2823	vinblastine
2824	CHRM2	4.2	allosteric modulator	True	DrugCentral	Web download	0	DTI	2824_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2824	vinburnine
2825	ABCC1	3.0	unknown	False	DrugCentral	Web download	0	DTI	2825_ABCC1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2825	vincristine
2831	ALDH1A1	3.0	unknown	False	DrugCentral	Web download	0	DTI	2831_ALDH1A1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2831	retinol
2832	HSP90AA1	4.9	unknown	True	DrugCentral	Web download	0	DTI	2832_HSP90AA1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2832	thiamine
2832	THTPA	3.0	unknown	False	DrugCentral	Web download	0	DTI	2832_THTPA	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2832	thiamine
2852	PLAT	5.82000017166138	unknown	True	DrugCentral	Web download	0	DTI	2852_PLAT	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2852	ximelagatran
2852	PLG	5.7399997711181605	unknown	True	DrugCentral	Web download	0	DTI	2852_PLG	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2852	ximelagatran
2855	MAPK1	6.269217724	unknown	True	DrugCentral	Web download	0	DTI	2855_MAPK1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2855	zafirlukast
2855	MAPK14	6.452225295	unknown	True	DrugCentral	Web download	0	DTI	2855_MAPK14	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2855	zafirlukast
2855	MAPK3	5.358922687	unknown	True	DrugCentral	Web download	0	DTI	2855_MAPK3	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2855	zafirlukast
2855	SLC47A1	5.89	unknown	True	DrugCentral	Web download	0	DTI	2855_SLC47A1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2855	zafirlukast
2861	SIGMAR1	4.0	unknown	True	DrugCentral	Web download	0	DTI	2861_SIGMAR1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2861	zidovudine
2865	CHRM2	5.522878745	unknown	True	DrugCentral	Web download	0	DTI	2865_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2865	ziprasidone
2875	CHRM2	6.85387182235718	unknown	True	DrugCentral	Web download	0	DTI	2875_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2875	zotepine
2966	P2RX3	5.962573502000001	unknown	True	DrugCentral	Web download	0	DTI	2966_P2RX3	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2966	suramin
2966	P2RX4	6.749336081	unknown	True	DrugCentral	Web download	0	DTI	2966_P2RX4	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2966	suramin
2966	P2RY2	4.3	antagonist	True	DrugCentral	Web download	0	DTI	2966_P2RY2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2966	suramin
2966	SIRT1	6.52	unknown	True	DrugCentral	Web download	0	DTI	2966_SIRT1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2966	suramin
2966	SIRT2	5.96	unknown	True	DrugCentral	Web download	0	DTI	2966_SIRT2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2966	suramin
2966	SIRT5	4.85	unknown	True	DrugCentral	Web download	0	DTI	2966_SIRT5	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2966	suramin
2974	CHRM2	3.0	unknown	False	DrugCentral	Web download	0	DTI	2974_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	2974	doxacurium
3018	CHRM2	6.690369832999999	unknown	True	DrugCentral	Web download	0	DTI	3018_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	3018	benzethonium
3018	ERBB2	5.681102285	unknown	True	DrugCentral	Web download	0	DTI	3018_ERBB2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	3018	benzethonium
3025	CHRM2	5.99	unknown	True	DrugCentral	Web download	0	DTI	3025_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	3025	bietamiverine
3032	ERBB2	5.6681679560000005	unknown	True	DrugCentral	Web download	0	DTI	3032_ERBB2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	3032	bithionol
3032	LCK	5.6468534539999995	unknown	True	DrugCentral	Web download	0	DTI	3032_LCK	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	3032	bithionol
3032	MAPK1	6.41453927	unknown	True	DrugCentral	Web download	0	DTI	3032_MAPK1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	3032	bithionol
3032	MAPK14	6.49757288	unknown	True	DrugCentral	Web download	0	DTI	3032_MAPK14	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	3032	bithionol
3032	SLC47A1	5.28	unknown	True	DrugCentral	Web download	0	DTI	3032_SLC47A1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	3032	bithionol
3064	YARS	4.38	unknown	True	DrugCentral	Web download	0	DTI	3064_YARS	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	3064	capsaicin
3170	CHRM2	4.2	allosteric modulator	True	DrugCentral	Web download	0	DTI	3170_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	3170	eburnamonine
3174	PPARG	5.7	unknown	True	DrugCentral	Web download	0	DTI	3174_PPARG	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	3174	eicosapentaenoic acid
3178	PTPN1	4.34	unknown	True	DrugCentral	Web download	0	DTI	3178_PTPN1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	3178	enoxolone
3217	PTPN1	5.89	unknown	True	DrugCentral	Web download	0	DTI	3217_PTPN1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	3217	evans blue
3219	MAPK1	4.85933486	unknown	True	DrugCentral	Web download	0	DTI	3219_MAPK1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	3219	exisulind
3220	CHRM2	6.823908741	unknown	True	DrugCentral	Web download	0	DTI	3220_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	3220	femoxetine
3257	SLC47A1	6.3	unknown	True	DrugCentral	Web download	0	DTI	3257_SLC47A1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	3257	gabexate
3257	TPSAB1	8.47	inhibitor	True	DrugCentral	Web download	0	DTI	3257_TPSAB1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	3257	gabexate
3275	PRSS1	5.57	unknown	True	DrugCentral	Web download	0	DTI	3275_PRSS1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	3275	hexamidine
3294	CHRM2	5.480041027069089	unknown	True	DrugCentral	Web download	0	DTI	3294_CHRM2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	3294	iloperidone
3294	SIGMAR1	7.19	unknown	True	DrugCentral	Web download	0	DTI	3294_SIGMAR1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	3294	iloperidone
3323	PPARG	5.21	unknown	True	DrugCentral	Web download	0	DTI	3323_PPARG	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	3323	linoleic acid
3341	AR	3.0	agonist	False	DrugCentral	Web download	0	DTI	3341_AR	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	3341	mestanolone
3356	AR	9.66	agonist	True	DrugCentral	Web download	0	DTI	3356_AR	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	3356	methyltestosterone
3400	FABP1	6.7	unknown	True	DrugCentral	Web download	0	DTI	3400_FABP1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	3400	oleic acid
3400	PPARG	5.39	unknown	True	DrugCentral	Web download	0	DTI	3400_PPARG	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	3400	oleic acid
3424	SIGMAR1	8.76	modulator	True	DrugCentral	Web download	0	DTI	3424_SIGMAR1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	3424	pentazocine
3487	SIGMAR1	7.292429824	unknown	True	DrugCentral	Web download	0	DTI	3487_SIGMAR1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	3487	pramocaine
3493	PRSS1	5.48	unknown	True	DrugCentral	Web download	0	DTI	3493_PRSS1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	3493	propamidine
3506	P2RX1	5.0	unknown	True	DrugCentral	Web download	0	DTI	3506_P2RX1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	3506	pyridoxal phosphate
3508	GFER	6.360000133514401	unknown	True	DrugCentral	Web download	0	DTI	3508_GFER	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	3508	pyrithione
3514	ABCC1	5.62	unknown	True	DrugCentral	Web download	0	DTI	3514_ABCC1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	3514	quercetin
3514	AKT1	5.27	unknown	True	DrugCentral	Web download	0	DTI	3514_AKT1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	3514	quercetin
3514	BACE1	4.85	unknown	True	DrugCentral	Web download	0	DTI	3514_BACE1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	3514	quercetin
3514	CDK1	6.35	unknown	True	DrugCentral	Web download	0	DTI	3514_CDK1	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	3514	quercetin
3514	CDK2	4.4	unknown	True	DrugCentral	Web download	0	DTI	3514_CDK2	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	3514	quercetin
3514	DPP4	4.49	unknown	True	DrugCentral	Web download	0	DTI	3514_DPP4	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	3514	quercetin
3514	FLT3	6.23	unknown	True	DrugCentral	Web download	0	DTI	3514_FLT3	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	3514	quercetin
3514	GSK3B	5.7	unknown	True	DrugCentral	Web download	0	DTI	3514_GSK3B	True	False			orig_direction_drugcentral:manually_assigned_drug_to_target	3514	quercetin
